filename,labels
/home/mchou001/train/2/269.png,Label-Chapters
/home/mchou001/train/2/270.png,Label-Chapters
/home/mchou001/train/2/271.png,Label-Chapters
/home/mchou001/train/2/272.png,Label-Chapters
/home/mchou001/train/2/273.png,Label-Chapters
/home/mchou001/train/2/274.png,Label-Chapters
/home/mchou001/train/2/275.png,Label-Chapters
/home/mchou001/train/2/276.png,Label-Chapters
/home/mchou001/train/2/277.png,Label-Chapters
/home/mchou001/train/2/278.png,Label-Chapters
/home/mchou001/train/2/279.png,Label-Chapters
/home/mchou001/train/2/280.png,Label-Chapters
/home/mchou001/train/2/281.png,Label-Chapters
/home/mchou001/train/2/282.png,Label-Chapters
/home/mchou001/train/2/283.png,Label-Chapters
/home/mchou001/train/2/284.png,Label-Chapters
/home/mchou001/train/2/285.png,Label-Chapters
/home/mchou001/train/2/286.png,Label-Chapters
/home/mchou001/train/2/287.png,Label-Chapters
/home/mchou001/train/2/288.png,Label-Chapters
/home/mchou001/train/2/289.png,Label-Chapters
/home/mchou001/train/2/290.png,Label-Chapters
/home/mchou001/train/2/291.png,Label-Chapters
/home/mchou001/train/2/292.png,Label-Chapters
/home/mchou001/train/2/293.png,Label-Chapters
/home/mchou001/train/2/294.png,Label-Chapters
/home/mchou001/train/2/295.png,Label-Chapters
/home/mchou001/train/2/296.png,Label-Chapters
/home/mchou001/train/2/297.png,Label-Chapters
/home/mchou001/train/2/298.png,Label-Chapters
/home/mchou001/train/2/299.png,Label-Chapters
/home/mchou001/train/2/300.png,Label-Chapters
/home/mchou001/train/2/301.png,Label-Chapters
/home/mchou001/train/2/302.png,Label-Chapters
/home/mchou001/train/2/303.png,Label-Chapters
/home/mchou001/train/2/304.png,Label-Chapters
/home/mchou001/train/2/305.png,Label-Chapters
/home/mchou001/train/2/306.png,Label-Chapters
/home/mchou001/train/2/307.png,Label-Chapters
/home/mchou001/train/2/308.png,Label-Chapters
/home/mchou001/train/2/309.png,Label-Chapters
/home/mchou001/train/2/310.png,Label-Chapters
/home/mchou001/train/2/311.png,Label-Chapters
/home/mchou001/train/2/312.png,Label-Chapters
/home/mchou001/train/2/313.png,Label-Chapters
/home/mchou001/train/2/314.png,Label-Chapters
/home/mchou001/train/2/315.png,Label-Chapters
/home/mchou001/train/2/316.png,Label-Chapters
/home/mchou001/train/2/317.png,Label-Chapters
/home/mchou001/train/2/318.png,Label-Chapters
/home/mchou001/train/2/319.png,Label-Chapters
/home/mchou001/train/2/320.png,Label-Chapters
/home/mchou001/train/2/321.png,Label-Chapters
/home/mchou001/train/2/322.png,Label-Chapters
/home/mchou001/train/2/323.png,Label-Chapters
/home/mchou001/train/2/324.png,Label-Chapters
/home/mchou001/train/2/325.png,Label-Chapters
/home/mchou001/train/2/326.png,Label-Chapters
/home/mchou001/train/2/327.png,Label-Chapters
/home/mchou001/train/2/328.png,Label-Chapters
/home/mchou001/train/2/329.png,Label-Chapters
/home/mchou001/train/2/330.png,Label-Chapters
/home/mchou001/train/2/331.png,Label-Chapters
/home/mchou001/train/2/332.png,Label-Chapters
/home/mchou001/train/2/333.png,Label-Chapters
/home/mchou001/train/2/334.png,Label-Chapters
/home/mchou001/train/2/335.png,Label-Chapters
/home/mchou001/train/2/336.png,Label-Chapters
/home/mchou001/train/2/337.png,Label-Chapters
/home/mchou001/train/2/338.png,Label-Chapters
/home/mchou001/train/2/339.png,Label-Chapters
/home/mchou001/train/2/340.png,Label-Chapters
/home/mchou001/train/2/341.png,Label-Chapters
/home/mchou001/train/2/342.png,Label-Chapters
/home/mchou001/train/2/343.png,Label-Chapters
/home/mchou001/train/2/344.png,Label-Chapters
/home/mchou001/train/2/345.png,Label-Chapters
/home/mchou001/train/2/346.png,Label-Chapters
/home/mchou001/train/2/347.png,Label-Chapters
/home/mchou001/train/2/348.png,Label-Chapters
/home/mchou001/train/2/349.png,Label-Chapters
/home/mchou001/train/2/350.png,Label-Chapters
/home/mchou001/train/2/351.png,Label-Chapters
/home/mchou001/train/2/352.png,Label-Chapters
/home/mchou001/train/2/353.png,Label-Chapters
/home/mchou001/train/2/354.png,Label-Chapters
/home/mchou001/train/2/355.png,Label-Chapters
/home/mchou001/train/2/356.png,Label-Chapters
/home/mchou001/train/2/357.png,Label-Chapters
/home/mchou001/train/2/358.png,Label-ReferenceList
/home/mchou001/train/2/359.png,Label-ReferenceList
/home/mchou001/train/2/360.png,Label-ReferenceList
/home/mchou001/train/2/361.png,Label-ReferenceList
/home/mchou001/train/2/362.png,Label-ReferenceList
/home/mchou001/train/2/363.png,Label-ReferenceList
/home/mchou001/train/3/1.png,Label-TitlePage
/home/mchou001/train/3/2.png,Label-Abstract
/home/mchou001/train/3/3.png,Label-DedicationOrAcknowledgement
/home/mchou001/train/3/4.png,Label-TableofContent
/home/mchou001/train/3/5.png,Label-Other
/home/mchou001/train/3/6.png,Label-Chapters
/home/mchou001/train/3/7.png,Label-Chapters
/home/mchou001/train/3/8.png,Label-Chapters
/home/mchou001/train/3/9.png,Label-Chapters
/home/mchou001/train/3/10.png,Label-Chapters
/home/mchou001/train/3/11.png,Label-Chapters
/home/mchou001/train/3/12.png,Label-Chapters
/home/mchou001/train/3/13.png,Label-Chapters
/home/mchou001/train/3/14.png,Label-Chapters
/home/mchou001/train/3/15.png,Label-Chapters
/home/mchou001/train/3/16.png,Label-Chapters
/home/mchou001/train/3/17.png,Label-Appendices
/home/mchou001/train/3/18.png,Label-Appendices
/home/mchou001/train/3/19.png,Label-Appendices
/home/mchou001/train/3/20.png,Label-ReferenceList
/home/mchou001/train/3/21.png,Label-Other
/home/mchou001/train/3/22.png,Label-Other
/home/mchou001/train/3/23.png,Label-Other
/home/mchou001/train/3/24.png,Label-Other
/home/mchou001/train/3/25.png,Label-Other
/home/mchou001/train/3/26.png,Label-Other
/home/mchou001/train/3/27.png,Label-Other
/home/mchou001/train/3/28.png,Label-Other
/home/mchou001/train/3/29.png,Label-Other
/home/mchou001/train/3/30.png,Label-Other
/home/mchou001/train/3/31.png,Label-Other
/home/mchou001/train/3/32.png,Label-Other
/home/mchou001/train/3/33.png,Label-Other
/home/mchou001/train/3/34.png,Label-Other
/home/mchou001/train/3/35.png,Label-Other
/home/mchou001/train/3/36.png,Label-Other
/home/mchou001/train/4/1.png,Label-TitlePage
/home/mchou001/train/4/2.png,Label-Abstract
/home/mchou001/train/4/3.png,Label-DedicationOrAcknowledgement
/home/mchou001/train/4/4.png,Label-TableofContent
/home/mchou001/train/4/5.png,Label-ListofTables
/home/mchou001/train/4/6.png,Label-ListofFigures
/home/mchou001/train/4/7.png,Label-Chapters
/home/mchou001/train/4/8.png,Label-Chapters
/home/mchou001/train/4/9.png,Label-Chapters
/home/mchou001/train/4/10.png,Label-Chapters
/home/mchou001/train/4/11.png,Label-Chapters
/home/mchou001/train/4/12.png,Label-Chapters
/home/mchou001/train/4/13.png,Label-Chapters
/home/mchou001/train/4/14.png,Label-Chapters
/home/mchou001/train/4/15.png,Label-Chapters
/home/mchou001/train/4/16.png,Label-Chapters
/home/mchou001/train/4/17.png,Label-Chapters
/home/mchou001/train/4/18.png,Label-Chapters
/home/mchou001/train/4/19.png,Label-Chapters
/home/mchou001/train/4/20.png,Label-Chapters
/home/mchou001/train/4/21.png,Label-Chapters
/home/mchou001/train/4/22.png,Label-Chapters
/home/mchou001/train/4/23.png,Label-Chapters
/home/mchou001/train/4/24.png,Label-Chapters
/home/mchou001/train/4/25.png,Label-Chapters
/home/mchou001/train/4/26.png,Label-Chapters
/home/mchou001/train/4/27.png,Label-Chapters
/home/mchou001/train/4/28.png,Label-Chapters
/home/mchou001/train/4/29.png,Label-Chapters
/home/mchou001/train/4/30.png,Label-Chapters
/home/mchou001/train/4/31.png,Label-Chapters
/home/mchou001/train/4/32.png,Label-Chapters
/home/mchou001/train/4/33.png,Label-Chapters
/home/mchou001/train/4/34.png,Label-Chapters
/home/mchou001/train/4/35.png,Label-Chapters
/home/mchou001/train/4/36.png,Label-Chapters
/home/mchou001/train/4/37.png,Label-Chapters
/home/mchou001/train/4/38.png,Label-Chapters
/home/mchou001/train/4/39.png,Label-Chapters
/home/mchou001/train/4/40.png,Label-Chapters
/home/mchou001/train/4/41.png,Label-Chapters
/home/mchou001/train/4/42.png,Label-Chapters
/home/mchou001/train/4/43.png,Label-Chapters
/home/mchou001/train/4/44.png,Label-Chapters
/home/mchou001/train/4/45.png,Label-Chapters
/home/mchou001/train/4/46.png,Label-Chapters
/home/mchou001/train/4/47.png,Label-Chapters
/home/mchou001/train/4/48.png,Label-Chapters
/home/mchou001/train/4/49.png,Label-Chapters
/home/mchou001/train/4/50.png,Label-Chapters
/home/mchou001/train/4/51.png,Label-Chapters
/home/mchou001/train/4/52.png,Label-Chapters
/home/mchou001/train/4/53.png,Label-Chapters
/home/mchou001/train/4/54.png,Label-Chapters
/home/mchou001/train/4/55.png,Label-Chapters
/home/mchou001/train/4/56.png,Label-Chapters
/home/mchou001/train/4/57.png,Label-Chapters
/home/mchou001/train/4/58.png,Label-Chapters
/home/mchou001/train/4/59.png,Label-Chapters
/home/mchou001/train/4/60.png,Label-Chapters
/home/mchou001/train/4/61.png,Label-Chapters
/home/mchou001/train/4/62.png,Label-Chapters
/home/mchou001/train/4/63.png,Label-Chapters
/home/mchou001/train/4/64.png,Label-Chapters
/home/mchou001/train/4/65.png,Label-Chapters
/home/mchou001/train/4/66.png,Label-Chapters
/home/mchou001/train/4/67.png,Label-Chapters
/home/mchou001/train/4/68.png,Label-Chapters
/home/mchou001/train/4/69.png,Label-Chapters
/home/mchou001/train/4/70.png,Label-Chapters
/home/mchou001/train/4/71.png,Label-Chapters
/home/mchou001/train/4/72.png,Label-Chapters
/home/mchou001/train/4/73.png,Label-Chapters
/home/mchou001/train/4/74.png,Label-Chapters
/home/mchou001/train/4/75.png,Label-Chapters
/home/mchou001/train/4/76.png,Label-Chapters
/home/mchou001/train/4/77.png,Label-Chapters
